 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
0,2,1,58,224,4,180,2,119,134,87,2
2,1,1,89,239,7,385,255,19,308,91,1
1,1,2,72,176,2,160,26,13,256,50,2
1,2,1,81,281,7,404,14,117,166,114,1
1,1,1,74,236,5,392,5,122,267,50,1
1,2,1,33,93,1,98,17,60,76,46,2
5,1,1,8,32,8,582,9,5,26,6,1
5,1,1,97,256,1,560,78,2,373,54,1
2,1,1,55,148,8,30,59,38,163,62,2
5,1,2,5,21,7,147,13,7,23,8,2
0,2,1,94,235,5,488,99,144,209,104,1
1,2,2,91,286,2,226,111,16,194,110,2
0,1,2,93,281,8,277,62,103,299,140,1
4,1,1,85,231,7,72,106,117,197,80,2
5,1,1,71,207,6,459,155,80,200,108,1
3,1,1,39,124,4,165,64,19,138,32,2
2,1,2,27,99,1,489,12,41,58,36,1
3,1,1,73,176,0,380,70,118,247,63,1
1,1,2,77,254,9,381,149,30,178,88,1
1,1,1,67,220,7,373,174,1,210,90,1
0,2,2,67,226,4,13,56,93,259,80,2
0,2,2,46,185,7,251,79,94,170,55,1
5,1,1,75,241,3,153,14,77,217,100,2
3,2,2,67,224,1,350,9,134,152,64,1
1,2,2,10,42,1,139,32,18,26,12,1
1,1,2,27,93,1,358,82,43,67,27,1
4,1,1,53,186,2,79,139,91,182,31,2
4,1,1,30,104,1,150,73,30,79,18,1
5,2,2,24,79,1,549,74,20,86,27,1
0,1,2,3,13,8,565,14,4,7,2,1
0,1,2,16,66,4,553,9,4,34,17,2
0,2,2,11,46,5,255,24,12,38,17,1
1,2,2,97,204,9,521,127,82,374,111,1
0,2,2,18,44,0,520,47,5,76,12,1
1,2,2,49,150,1,421,70,61,150,59,1
4,1,1,80,237,9,531,230,30,245,54,1
5,2,2,40,123,8,271,89,32,114,62,1
2,2,1,11,46,3,282,21,18,31,17,1
1,2,1,44,133,8,187,112,85,152,54,2
1,2,2,64,194,5,458,160,44,185,95,1
2,1,1,81,298,7,336,52,51,328,72,1
0,1,2,67,204,7,557,171,137,143,88,1
4,1,1,45,122,3,378,137,2,95,70,1
1,1,2,77,155,3,251,8,35,184,83,1
3,2,2,86,246,7,368,167,171,297,105,1
1,1,2,63,231,0,372,50,104,164,76,1
3,2,2,33,134,1,139,52,28,127,44,1
2,2,1,80,193,7,336,115,23,285,107,1
0,2,1,18,57,6,93,15,14,56,29,2
5,2,2,25,79,0,548,70,10,59,15,1
0,1,1,51,173,1,490,20,102,194,77,1
2,2,2,97,196,2,12,214,22,311,110,2
2,2,1,48,192,6,475,31,47,96,65,1
2,2,2,89,183,9,103,184,117,200,92,2
3,2,1,74,261,6,567,92,7,276,74,1
0,1,2,50,175,8,258,83,54,127,31,1
5,1,2,16,57,1,248,14,24,62,26,1
0,2,2,71,279,7,186,153,88,161,77,2
4,1,2,30,113,2,335,33,46,62,39,1
5,1,2,50,204,0,238,32,20,143,36,1
4,2,2,69,279,6,196,63,109,274,46,2
4,1,1,12,45,2,111,14,3,41,16,2
4,2,2,25,104,2,557,74,42,79,28,1
5,1,1,63,178,4,60,157,106,199,61,2
4,1,2,91,355,8,161,98,127,259,114,2
0,1,1,65,146,7,338,33,69,220,81,1
5,1,2,66,190,2,565,121,1,226,90,1
5,2,2,54,133,1,149,59,57,185,43,2
1,2,1,17,44,0,570,47,23,36,23,1
5,2,2,82,192,2,515,53,25,237,72,1
2,2,1,23,69,7,154,42,10,68,21,2
1,2,1,27,96,8,483,13,1,107,26,1
3,1,1,30,71,0,243,36,45,109,46,2
4,2,1,28,106,0,486,76,33,77,32,1
3,1,1,6,22,9,95,15,3,13,5,2
2,2,1,2,10,0,585,2,3,8,5,1
2,2,2,42,103,9,188,108,24,129,46,2
2,2,1,85,196,4,529,75,105,199,84,1
4,2,2,72,151,2,377,220,135,286,74,1
4,2,1,55,141,5,345,145,86,126,47,1
5,2,1,95,273,4,488,94,31,315,106,1
2,2,2,68,221,2,349,122,99,175,89,1
2,2,2,87,228,1,219,228,5,249,47,2
3,1,1,29,109,6,472,34,58,80,21,1
4,1,2,20,58,5,30,55,29,47,22,2
5,2,1,69,212,1,257,89,80,261,40,1
4,1,1,80,187,2,34,244,68,283,102,2
3,1,1,96,281,5,187,89,154,305,111,2
2,1,1,37,94,3,239,44,76,76,51,2
2,1,1,20,78,3,410,5,29,70,10,1
5,2,1,4,14,9,579,11,1,20,7,1
4,2,1,67,217,4,212,61,91,203,39,2
2,1,1,72,270,8,261,126,4,268,96,1
3,2,1,38,113,2,239,59,26,118,47,2
3,2,1,5,17,8,244,8,13,12,4,2
2,2,1,17,43,7,331,32,27,42,27,1
2,1,2,20,65,9,246,46,2,42,22,2
1,1,1,18,53,6,269,50,11,76,16,1
4,2,2,72,176,2,84,134,123,221,47,2
2,2,1,21,87,2,283,36,13,66,34,1
5,2,1,38,152,5,217,0,6,118,35,2
3,1,1,13,55,8,120,8,19,38,14,2
2,2,1,50,126,8,344,4,50,117,75,1
2,1,2,52,142,3,49,108,48,208,66,2
3,1,2,75,250,8,362,34,114,188,99,1
0,2,1,17,61,9,404,9,34,50,19,1
4,2,1,62,152,0,24,184,111,136,45,2
5,1,2,5,14,8,457,19,2,18,6,1
3,1,1,56,227,7,61,60,101,227,28,2
1,1,2,16,51,1,115,44,20,53,18,1
5,1,1,41,135,8,318,96,8,137,24,1
4,1,2,78,268,3,224,169,109,253,84,2
0,2,2,9,38,8,587,4,13,23,13,1
2,2,1,86,308,5,429,123,24,216,94,1
4,1,2,46,183,6,474,108,58,124,65,1
0,2,1,0,4,9,424,6,0,2,3,1
5,1,1,12,24,7,20,9,25,24,20,2
5,1,2,23,61,7,290,32,39,55,35,1
5,1,2,79,250,3,496,159,126,212,78,1
0,1,1,59,189,2,590,139,59,164,76,1
0,2,1,18,43,7,351,21,24,69,16,1
4,2,2,46,98,5,334,92,3,147,69,1
4,1,1,7,25,0,360,12,14,21,9,1
4,2,2,11,32,5,212,33,14,29,7,2
4,2,1,40,88,0,600,67,53,106,59,1
2,1,1,31,108,9,523,46,15,114,29,1
2,2,1,85,281,5,580,80,18,191,44,1
1,2,1,6,23,0,139,6,0,15,4,1
5,1,1,72,168,0,141,147,16,203,108,2
3,2,2,67,182,2,60,140,0,185,96,2
1,1,1,86,334,6,261,102,71,254,119,1
2,1,1,84,322,1,458,209,6,177,69,1
2,1,2,52,203,8,321,112,22,113,55,1
4,1,1,27,56,8,321,2,31,82,35,1
3,1,2,96,207,5,42,253,166,266,70,2
4,1,2,31,105,1,252,42,9,83,33,1
0,2,2,1,2,8,76,3,0,5,3,2
0,1,2,13,40,5,501,44,22,30,11,1
3,2,1,52,160,1,212,16,34,128,60,1
0,1,2,64,149,8,197,15,69,142,93,2
0,1,2,55,169,3,86,42,71,141,29,2
3,2,1,83,258,0,383,66,104,238,57,1
0,1,2,72,238,7,479,8,29,286,49,1
3,2,1,76,174,2,576,156,152,248,108,1
3,1,1,70,162,8,215,78,63,170,106,2
2,2,2,74,190,5,163,54,15,157,96,2
4,2,1,68,264,1,186,106,122,185,60,1
0,2,2,55,127,2,28,78,75,204,82,2
2,2,2,80,303,4,43,98,115,166,70,2
0,1,1,88,275,3,412,9,67,241,58,1
3,2,2,37,116,2,307,66,60,85,20,1
0,1,2,63,159,1,512,172,107,199,62,1
4,2,1,21,74,7,289,60,44,60,23,1
1,2,2,55,215,8,357,141,32,215,32,1
4,2,2,6,25,5,153,15,3,26,6,2
4,2,1,82,194,6,589,224,58,217,121,1
1,1,1,41,169,1,264,104,66,112,22,1
1,2,1,1,6,9,119,8,0,3,3,2
1,1,2,85,337,7,363,54,107,175,81,1
1,2,2,42,118,1,584,98,65,147,60,1
1,1,1,54,165,7,228,75,65,120,39,2
2,1,2,4,10,5,175,1,11,20,6,2
4,2,1,23,48,9,395,11,41,64,35,1
5,2,2,36,102,4,459,18,67,78,53,1
2,2,2,23,93,1,336,9,10,70,20,1
3,2,1,53,201,4,246,106,82,132,40,2
5,1,1,43,168,0,339,106,75,117,65,1
4,2,2,17,37,4,88,5,14,53,9,2
5,1,1,62,197,5,294,1,21,162,55,1
1,2,1,36,108,2,460,21,18,84,57,1
4,2,1,61,166,7,282,160,36,234,60,1
3,2,2,1,3,2,596,3,4,3,4,1
5,2,1,69,215,8,591,70,0,186,47,1
2,2,1,4,14,0,195,17,2,9,5,2
3,1,1,42,150,7,565,12,84,147,34,1
4,2,2,74,205,5,475,19,136,189,64,1
5,1,1,85,261,4,18,118,29,229,92,2
3,1,1,54,124,5,95,82,93,217,64,2
4,2,2,39,128,6,472,112,42,102,38,1
2,2,1,77,158,8,18,173,29,296,93,2
3,2,1,54,206,6,349,40,107,127,82,1
3,2,2,10,28,4,138,15,22,36,10,2
5,1,2,67,194,2,288,98,75,168,73,1
5,2,2,25,53,0,515,11,20,68,26,1
4,1,1,96,218,1,64,168,111,262,73,2
2,2,2,91,320,1,286,143,64,365,104,1
4,2,2,65,250,5,255,169,36,232,49,1
4,1,2,11,43,4,12,18,6,28,8,2
2,1,1,77,168,7,305,192,141,216,104,1
5,2,2,65,229,8,372,16,67,205,54,1
2,2,1,19,42,8,291,25,5,52,15,1
4,1,1,45,107,1,21,101,1,93,69,2
2,1,2,35,131,7,93,64,6,139,35,2
0,1,1,56,215,0,261,44,72,147,42,1
5,1,1,22,66,9,425,17,4,85,24,1
1,2,1,79,273,7,138,10,105,319,80,2
5,1,1,52,211,5,99,40,97,121,68,2
0,1,2,12,51,3,292,41,4,40,8,1
2,2,2,23,83,3,535,25,40,74,13,1
0,2,1,14,50,1,433,4,21,52,11,1
0,2,2,35,103,9,184,58,13,136,35,2
5,2,1,3,15,9,315,5,7,8,3,1
3,2,1,51,192,1,291,132,47,195,79,1
0,1,1,26,65,5,49,41,20,108,14,2
1,1,1,94,296,8,178,185,152,375,94,2
4,1,2,20,75,9,333,0,39,81,19,1
1,2,1,82,306,3,78,186,10,256,111,2
1,2,2,19,50,9,161,15,38,78,17,2
2,2,1,26,67,0,534,5,29,78,13,1
0,2,2,23,55,9,371,74,5,72,20,1
3,1,1,15,55,4,224,41,29,63,8,2
3,1,2,59,204,1,516,149,54,239,59,1
3,1,2,39,114,4,429,69,62,151,21,1
5,2,1,43,124,3,7,110,38,123,27,2
2,1,1,54,188,3,50,27,12,139,42,2
3,2,1,56,163,4,144,133,59,147,85,2
4,2,2,84,264,4,595,22,88,223,69,1
2,1,2,27,102,9,408,42,6,74,43,1
2,2,1,81,173,0,55,10,7,281,68,2
5,2,2,22,48,2,456,15,2,50,34,1
4,1,2,54,117,1,419,56,29,142,34,1
1,1,1,93,351,6,139,4,12,199,134,2
4,2,1,47,156,4,368,108,83,146,28,1
4,2,1,57,162,0,465,130,94,197,35,1
5,1,1,3,12,1,176,2,2,8,7,1
3,1,2,68,214,6,481,54,85,190,96,1
1,2,2,33,124,1,50,52,68,126,18,1
0,1,2,50,119,7,483,50,20,111,51,1
3,1,1,61,196,5,470,19,24,152,31,1
2,2,2,82,280,4,522,18,160,327,44,1
1,2,1,73,222,6,169,123,96,159,45,2
2,1,2,31,127,7,0,55,59,71,31,2
2,2,2,86,221,6,392,217,51,183,109,1
5,2,1,78,288,1,358,106,86,285,46,1
3,1,2,8,37,2,325,7,1,25,5,1
1,1,2,92,264,4,43,76,25,283,131,2
5,1,2,19,70,8,58,37,32,69,22,2
4,1,1,52,112,9,405,146,38,132,61,1
2,1,1,45,148,3,499,97,25,104,47,1
3,1,2,86,334,5,97,173,160,219,88,2
5,1,2,30,119,2,193,77,62,64,21,2
0,1,1,70,216,1,146,177,109,242,76,1
2,2,1,23,69,7,15,55,33,46,28,2
5,2,1,67,154,6,587,138,53,249,45,1
5,1,1,55,202,7,129,28,19,221,39,2
4,1,1,53,148,8,373,105,80,136,72,1
4,2,1,90,288,4,431,145,83,354,50,1
5,1,1,55,112,0,432,158,37,153,53,1
5,1,1,48,161,6,225,130,91,150,33,2
0,2,1,28,107,7,31,80,45,63,24,2
0,2,2,77,259,8,545,142,147,271,63,1
2,1,2,18,59,7,396,41,6,51,13,1
5,2,2,25,84,6,472,22,28,73,37,1
3,1,1,62,155,8,328,69,27,245,53,1
0,2,1,80,188,0,464,229,89,202,40,1
1,1,2,26,66,6,253,4,49,65,42,1
1,2,2,87,197,0,353,127,6,175,99,1
1,2,2,49,197,1,206,79,89,200,67,1
3,1,2,26,82,9,131,62,17,75,22,2
2,2,1,59,120,8,397,141,91,123,35,1
2,2,2,82,242,2,288,110,13,226,104,1
1,2,2,14,53,2,546,6,28,43,12,1
5,1,2,39,107,6,79,62,17,82,54,2
1,2,2,1,4,4,445,0,0,6,1,1
3,1,2,94,342,9,223,259,26,240,53,2
4,1,1,81,251,1,324,229,40,245,54,1
1,1,2,44,164,7,107,130,60,95,28,2
3,2,1,54,113,5,456,33,18,181,78,1
3,1,1,39,80,7,51,60,1,108,22,2
3,2,2,35,131,8,73,28,1,129,25,2
4,2,1,6,21,0,161,13,13,20,3,1
4,1,2,79,278,5,372,56,92,169,95,1
2,1,1,25,92,4,134,27,15,78,18,2
2,2,1,68,211,5,241,37,13,195,96,2
3,2,1,79,290,0,113,81,151,252,64,1
1,1,2,30,73,1,292,30,14,78,47,1
4,2,1,2,11,4,365,3,3,12,2,1
1,1,2,76,236,1,13,26,153,227,109,1
0,2,2,56,193,6,373,89,107,177,72,1
0,2,1,24,57,3,82,17,22,79,16,2
5,2,2,52,208,5,361,158,104,198,54,1
3,1,1,4,14,1,276,4,1,18,5,1
1,1,2,4,9,6,143,7,10,19,8,2
5,1,1,93,214,7,7,268,27,282,97,2
4,1,1,17,45,5,356,15,16,51,17,1
1,1,1,96,209,1,585,180,164,367,108,1
3,1,2,76,163,9,596,124,108,302,55,1
5,2,2,47,138,0,502,33,75,158,27,1
3,1,1,81,224,0,350,36,160,177,58,1
4,2,1,37,86,4,365,93,40,89,53,1
2,1,2,88,353,5,39,152,84,192,90,2
1,2,2,94,321,9,147,154,181,195,47,2
5,2,1,8,21,8,313,16,13,23,6,1
5,1,2,26,69,7,124,9,50,58,32,2
2,2,2,81,205,2,367,193,41,251,68,1
4,2,1,67,180,8,415,82,6,147,75,1
5,2,1,36,88,8,354,90,40,99,30,1
2,2,2,78,175,9,249,24,97,271,108,2
4,1,1,96,294,1,73,111,55,371,100,1
0,1,1,27,69,7,32,36,57,73,36,2
4,1,2,77,312,9,234,124,85,213,64,2
3,2,2,44,176,3,96,107,40,120,26,2
2,1,2,8,34,8,592,22,8,27,5,1
5,1,2,88,210,6,302,34,77,350,110,1
0,1,1,92,357,4,315,212,38,271,91,1
5,1,1,72,230,9,182,157,36,288,68,2
0,1,2,64,198,7,97,192,70,169,84,2
0,2,2,11,31,4,164,12,2,32,14,2
0,1,1,9,31,6,532,32,2,41,16,1
5,1,2,90,345,5,502,220,110,195,125,1
2,1,2,68,236,8,328,134,66,249,72,1
4,1,2,49,185,4,394,64,53,132,41,1
1,2,1,30,90,9,441,38,35,66,23,1
1,2,1,35,106,6,448,37,28,129,41,1
5,1,2,34,125,1,20,25,29,123,29,1
1,1,2,54,114,4,474,110,43,128,65,1
0,2,1,93,317,0,200,83,97,242,56,1
4,2,2,13,37,8,406,0,27,41,17,1
4,2,2,72,180,4,301,164,126,285,61,1
2,1,2,58,171,7,506,18,21,199,35,1
0,1,1,28,93,2,344,39,7,102,30,1
4,1,1,58,126,6,423,7,16,133,41,1
5,1,1,4,12,5,209,16,1,16,8,2
0,1,2,16,63,1,598,24,1,43,14,1
2,1,1,53,117,0,267,72,47,112,70,1
1,1,2,8,18,2,415,22,10,19,11,1
2,2,1,15,32,4,554,50,24,31,17,1
1,1,1,32,120,3,223,61,47,80,26,2
1,1,1,94,355,3,234,244,176,316,54,2
0,2,1,24,73,8,170,7,7,52,29,2
1,1,2,14,32,8,319,32,1,60,15,1
0,1,1,41,125,9,272,86,22,107,61,1
3,1,2,12,32,7,65,26,22,26,16,2
0,2,2,78,177,7,491,139,103,231,106,1
4,2,1,48,178,5,124,52,20,142,61,2
5,1,2,43,99,5,426,29,86,172,42,1
1,1,2,32,96,0,436,39,48,103,45,1
5,1,1,55,125,6,188,136,10,129,55,2
2,2,1,24,73,4,100,68,28,98,32,2
0,1,1,43,119,9,11,112,50,124,24,2
2,2,1,49,165,0,204,64,27,168,44,1
4,2,1,49,183,9,12,96,60,162,55,2
5,1,1,15,62,6,287,11,10,61,15,1
1,2,2,50,102,9,17,30,80,190,53,2
4,2,2,82,287,0,163,127,11,198,67,1
1,2,1,88,337,7,542,63,169,226,58,1
4,1,1,32,115,9,316,50,33,96,29,1
1,2,2,52,191,3,500,8,61,192,30,1
0,1,1,5,18,5,513,2,13,19,5,1
2,1,2,74,245,5,264,140,62,244,67,1
2,2,2,48,144,5,537,22,72,114,48,1
5,2,1,23,91,7,435,0,22,92,17,1
4,2,1,18,49,7,424,52,38,43,28,1
5,2,2,88,236,5,358,57,46,318,61,1
5,1,2,81,315,7,558,245,111,260,85,1
0,2,1,29,82,3,314,17,46,107,33,1
2,1,1,83,253,7,414,114,148,169,57,1
2,1,1,10,43,9,305,36,15,43,6,1
4,1,1,26,52,3,575,69,40,57,33,1
5,1,1,26,106,2,59,50,33,73,30,2
5,1,1,63,238,2,141,141,96,150,52,2
4,1,2,85,249,8,490,249,91,181,84,1
1,2,1,52,133,1,521,116,87,196,56,1
2,2,2,84,330,7,75,196,112,252,112,2
3,1,2,45,93,4,245,52,72,117,53,2
5,2,1,9,36,1,591,11,2,31,9,1
0,1,2,62,137,3,186,51,127,236,37,2
0,1,2,41,96,1,396,124,21,167,21,1
5,2,1,27,108,1,383,17,39,91,33,1
5,2,2,94,268,3,294,254,46,265,132,1
3,2,1,7,22,9,229,9,3,29,7,2
5,2,2,79,260,1,129,36,85,219,69,1
0,2,1,86,247,1,100,113,40,233,94,2
0,1,2,86,172,1,548,253,82,313,51,1
1,2,2,62,212,2,189,16,46,173,89,2
2,1,2,27,63,4,26,86,22,71,34,2
5,1,2,14,58,3,363,39,8,61,12,1
1,2,2,14,48,8,429,25,20,59,9,1
2,1,1,29,104,1,98,31,30,71,20,1
2,2,1,54,164,6,556,4,102,144,52,1
3,1,1,79,196,9,47,228,144,295,55,2
3,2,2,89,190,5,396,260,77,298,132,1
0,1,1,53,168,3,53,4,2,168,52,2
1,1,1,95,340,9,456,157,182,265,140,1
4,1,2,21,51,7,190,62,37,52,21,2
1,2,1,54,177,4,231,65,90,195,84,2
2,2,1,43,163,1,379,103,31,114,50,1
1,1,1,3,15,3,577,1,2,8,6,1
0,1,2,40,107,9,517,67,24,114,61,1
1,2,2,89,230,8,492,8,126,318,124,1
4,1,1,30,125,8,364,63,34,73,21,1
4,1,1,60,210,7,582,118,35,126,41,1
3,2,1,23,74,4,468,45,4,77,26,1
0,1,2,89,268,5,487,242,29,345,95,1
3,1,1,3,6,5,238,0,7,12,3,2
4,2,2,67,177,3,47,164,93,180,87,2
0,1,1,16,49,7,17,49,15,37,13,2
0,1,1,38,142,0,413,62,49,119,47,1
1,2,2,37,120,4,383,10,7,114,24,1
2,2,1,78,278,8,465,239,105,174,82,1
5,1,2,7,29,4,503,16,17,20,8,1
0,1,1,80,294,2,105,39,8,236,57,2
5,1,2,21,46,1,229,62,39,89,20,2
5,1,1,67,191,2,501,101,94,167,55,1
3,2,2,86,304,5,407,150,1,325,80,1
1,1,2,24,69,3,49,59,14,91,30,2
1,1,2,35,84,9,585,62,35,106,26,1
2,1,1,60,235,1,189,29,75,210,33,1
3,1,1,8,23,2,41,29,17,33,11,2
1,2,2,58,197,5,337,108,43,197,86,1
1,2,1,89,311,1,4,141,167,299,96,1
1,1,2,15,64,7,237,43,29,32,11,2
5,2,1,15,43,5,203,9,22,45,12,2
1,1,2,69,140,5,420,46,5,270,84,1
5,1,2,92,363,4,209,207,74,221,63,2
5,2,2,60,161,2,60,9,72,221,63,2
1,1,2,81,315,7,518,234,74,319,85,1
1,1,1,87,209,3,416,54,92,235,79,1
1,1,1,63,145,5,60,35,21,147,73,2
3,1,1,79,264,4,595,51,98,168,99,1
2,2,2,47,132,3,28,105,81,180,34,2
4,1,2,89,263,0,512,233,119,328,104,1
3,1,1,88,328,7,156,237,70,257,71,2
4,1,1,11,36,7,266,7,2,31,16,1
1,2,2,65,247,9,298,53,129,133,70,1
5,2,2,30,90,2,356,70,32,124,42,1
0,2,2,73,284,0,595,20,41,212,72,1
3,1,2,47,125,6,353,73,10,127,72,1
1,2,1,5,15,7,341,21,4,13,9,1
2,1,2,62,162,3,244,121,63,149,54,2
0,2,1,37,138,9,511,57,36,102,53,1
4,1,2,95,266,4,160,114,39,311,93,2
5,1,1,34,122,5,495,106,27,108,48,1
2,1,1,32,100,1,445,49,40,97,39,1
0,2,2,96,198,7,306,62,8,367,87,1
1,2,2,49,139,2,151,61,76,111,56,2
4,1,1,57,115,3,179,110,12,154,39,2
5,1,2,10,21,6,195,18,18,38,13,2
2,2,2,95,299,6,469,236,136,261,75,1
5,2,1,45,115,1,339,36,7,91,55,1
5,1,2,40,122,8,423,12,3,126,61,1
4,1,2,91,258,7,323,117,105,208,107,1
3,2,1,51,205,2,187,97,34,182,42,2
0,1,2,74,298,0,443,207,87,273,96,1
2,1,2,60,166,5,454,23,42,150,79,1
0,1,2,87,213,4,252,23,99,204,119,1
4,2,1,77,270,4,260,231,144,282,109,1
1,1,1,33,105,6,332,69,15,106,42,1
2,1,2,51,164,8,39,46,33,117,41,2
2,2,2,12,28,1,581,37,4,47,11,1
1,2,1,89,233,9,235,28,175,261,45,2
4,2,2,42,169,1,263,41,37,124,29,1
5,2,2,26,79,6,315,74,33,64,27,1
3,2,2,11,30,3,495,14,8,43,16,1
4,1,2,82,284,6,578,234,83,236,86,1
5,1,1,51,137,2,333,118,45,125,61,1
2,1,2,58,136,1,233,30,96,143,41,2
2,2,1,19,65,5,495,61,19,69,24,1
0,2,2,41,107,1,74,71,73,90,47,2
4,2,1,71,226,5,548,63,29,282,41,1
2,1,2,50,159,5,590,105,96,155,39,1
3,1,2,45,95,6,144,82,3,154,38,2
4,1,2,76,282,1,503,155,113,208,98,1
1,2,1,58,200,6,545,50,78,234,87,1
4,1,2,46,105,5,533,30,40,161,71,1
3,1,1,87,190,5,467,120,22,244,77,1
1,1,1,16,37,7,447,7,2,43,9,1
2,1,2,28,67,1,288,53,34,116,34,1
4,2,2,75,242,9,282,98,66,288,65,1
1,2,2,81,201,6,48,56,125,288,47,2
4,2,2,40,91,1,426,100,81,158,55,1
4,1,1,78,309,2,182,198,115,219,57,2
2,1,1,92,297,7,265,12,39,279,90,1
1,1,2,6,21,7,572,24,12,16,9,1
0,1,1,3,10,1,525,6,0,15,2,1
2,1,1,59,220,3,394,162,109,226,72,1
3,1,1,83,305,9,148,230,14,226,79,2
5,1,1,74,177,5,152,79,43,235,47,2
3,2,2,85,176,5,597,164,35,313,125,1
4,2,2,92,199,4,503,247,10,341,48,1
1,2,1,2,6,3,528,6,5,12,3,1
0,1,2,25,72,2,532,77,12,97,25,1
1,2,1,21,52,2,561,16,12,44,17,1
0,1,2,73,156,0,235,175,57,233,45,2
4,2,1,69,191,7,63,179,26,223,40,2
1,2,1,86,283,3,331,110,132,247,77,1
2,2,2,82,204,2,213,5,164,185,79,2
0,1,1,45,159,7,17,127,4,91,25,2
1,1,2,67,192,0,509,61,106,226,93,1
3,2,2,22,79,4,231,68,19,54,20,2
1,2,1,14,45,6,244,22,2,59,12,2
0,1,2,33,75,6,66,64,30,134,49,2
0,2,2,35,124,6,497,13,11,120,37,1
1,2,2,30,117,7,297,68,19,74,22,1
2,2,1,68,222,5,332,125,46,201,49,1
5,2,2,91,280,5,441,76,129,321,52,1
0,2,2,0,5,9,31,3,0,2,1,2
4,1,2,67,162,3,126,39,52,180,90,2
3,2,2,88,262,3,233,171,124,275,60,2
1,2,2,67,224,7,94,38,43,271,87,2
0,1,2,73,248,6,577,210,114,166,107,1
5,2,2,90,277,3,227,187,77,241,64,2
1,1,2,44,124,3,168,104,0,142,39,2
4,1,1,48,193,8,311,134,44,141,46,1
2,1,2,43,169,2,532,27,85,106,67,1
0,1,2,77,224,8,208,66,70,313,89,2
5,2,2,49,132,9,540,14,53,144,45,1
4,1,2,35,73,6,494,95,73,118,45,1
1,2,2,51,175,5,589,153,5,146,68,1
4,2,2,0,2,7,465,6,1,3,1,1
3,1,1,88,183,7,218,184,175,286,103,2
3,2,2,67,168,1,394,42,61,267,60,1
2,2,2,5,20,3,363,7,5,25,10,1
0,1,2,23,86,0,362,40,21,94,30,1
0,2,2,44,141,6,342,101,87,108,48,1
4,1,2,8,36,4,401,22,10,37,9,1
4,2,1,90,298,2,332,236,66,339,62,1
3,1,1,20,41,0,561,13,26,42,23,1
4,1,1,95,330,5,484,146,158,372,65,1
0,1,1,53,179,1,32,81,40,161,56,1
4,2,1,11,31,0,463,38,2,48,14,1
1,2,1,77,188,0,293,208,122,258,78,1
2,2,2,41,85,2,212,72,65,166,27,2
0,2,2,36,130,2,355,96,0,83,26,1
3,2,2,85,244,3,69,40,8,308,48,2
3,1,2,11,28,6,48,15,6,36,6,2
1,2,1,66,165,4,436,20,26,235,56,1
1,2,2,89,237,9,53,250,92,258,109,2
0,1,2,28,110,7,178,56,20,95,20,2
0,2,1,10,27,1,527,32,6,20,15,1
1,2,1,48,166,5,217,22,15,152,54,2
5,1,1,95,244,8,348,151,6,249,68,1
2,2,1,68,235,4,389,84,54,154,78,1
1,1,2,39,88,9,250,99,52,105,48,1
0,1,1,51,126,9,526,155,68,117,52,1
1,2,2,71,189,6,299,184,54,156,37,1
1,1,2,63,182,7,515,63,100,131,40,1
4,1,1,4,11,1,461,8,5,18,3,1
3,2,1,50,147,9,132,69,50,153,51,2
4,2,1,26,89,8,142,58,48,81,13,2
1,1,1,76,230,2,320,35,21,219,76,1
2,1,2,28,62,1,176,79,3,91,15,2
4,1,2,91,346,2,537,267,8,211,85,1
3,2,1,49,177,2,210,134,66,169,76,2
4,2,1,41,158,8,549,38,66,168,64,1
3,1,2,9,18,3,437,29,20,22,9,1
2,1,2,63,159,4,509,140,47,129,86,1
3,2,2,62,227,3,220,121,114,157,38,2
2,2,2,72,222,7,534,64,126,154,60,1
4,1,2,85,318,3,97,89,170,344,48,2
0,2,2,90,244,6,138,48,160,203,107,2
1,1,1,60,194,8,520,112,34,153,47,1
1,2,2,10,43,9,23,20,17,23,14,2
1,2,1,68,200,6,537,77,22,194,55,1
5,1,1,36,98,0,271,74,66,123,33,1
0,1,2,47,160,6,179,16,64,183,27,2
2,1,1,76,218,2,233,119,25,190,108,2
1,2,1,72,169,3,599,165,87,164,49,1
1,2,2,68,263,7,160,205,33,274,46,2
1,2,2,47,122,0,336,142,64,136,50,1
3,2,2,56,203,9,134,84,27,223,70,2
5,2,2,18,66,8,216,46,34,62,16,2
4,1,2,81,243,0,82,14,12,164,66,2
0,1,1,8,25,5,316,7,7,36,7,1
3,1,2,53,113,2,445,94,80,125,54,1
5,1,2,12,31,2,397,20,5,43,16,1
4,1,2,35,120,2,64,59,42,134,44,2
2,2,1,19,66,0,266,7,15,78,10,1
4,2,2,60,216,5,162,94,20,163,83,2
0,2,2,91,316,0,31,71,112,234,80,1
3,2,1,49,100,5,539,134,54,104,75,1
0,1,1,68,137,1,402,90,31,211,76,1
3,1,1,51,176,0,280,102,64,113,36,1
3,1,2,7,25,4,260,27,3,16,13,1
4,2,1,92,254,6,545,266,41,262,122,1
4,2,1,24,82,1,92,55,1,85,29,1
1,1,1,16,60,5,449,42,2,35,27,1
3,1,1,76,197,6,427,46,72,170,86,1
3,1,1,19,71,6,356,56,4,49,28,1
0,2,1,81,172,9,343,247,89,185,51,1
